"Date","600395.SS.Open","600395.SS.High","600395.SS.Low","600395.SS.Close","600395.SS.Volume","600395.SS.Adjusted"
2009-01-01,6.26,6.26,6.26,6.26,0,6.26
2009-01-02,6.26,6.26,6.26,6.26,0,6.26
2009-01-05,6.29609157808667,6.5359934587081,6.29076042518397,6.52,15993500,6.52
2009-01-06,6.46156626506024,7.15996987951807,6.45623493975904,7.08,28362200,7.08
2009-01-07,6.96533333333333,7.24266666666667,6.82666666666667,7.04,24297600,7.04
2009-01-08,6.80729792147806,7.12205542725173,6.72193995381062,6.93,18836100,6.93
2009-01-09,6.88194130925508,7.17002257336343,6.88194130925508,7.09,11673900,7.09
2009-01-12,6.99937593984962,7.24992481203007,6.94073684210526,7.09,12705400,7.09
2009-01-13,6.94933333333333,7.03466666666667,6.61866666666667,6.64,12211600,6.64
2009-01-14,6.71377744133232,7.09803179409538,6.62838758516275,7.05,16452000,7.05
2009-01-15,6.88735384615384,7.03661538461538,6.82871538461538,6.93,13676200,6.93
2009-01-16,6.94333588370314,7.26863810252487,6.93267023718439,6.97,11982100,6.97
2009-01-19,7.06412103746398,7.43198847262248,7.00547550432277,7.4,23378500,7.4
2009-01-20,7.45998554913295,7.48664739884393,7.18803468208093,7.38,14999800,7.38
2009-01-21,7.25671641791045,7.41679104477612,7.12332089552239,7.15,11400000,7.15
2009-01-22,7.22183189655172,7.57945402298851,7.07771551724138,7.43,14704000,7.43
2009-01-23,7.41067051189618,7.70944484498919,7.30930064888248,7.4,21521400,7.4
2009-01-26,7.4,7.4,7.4,7.4,0,7.4
2009-01-27,7.4,7.4,7.4,7.4,0,7.4
2009-01-28,7.4,7.4,7.4,7.4,0,7.4
2009-01-29,7.4,7.4,7.4,7.4,0,7.4
2009-01-30,7.4,7.4,7.4,7.4,0,7.4
2009-02-02,7.46323529411765,7.51654411764706,7.159375,7.25,13699900,7.25
2009-02-03,7.24997816593887,7.41535662299855,7.08459970887919,7.33,18672000,7.33
2009-02-04,7.40672514619883,7.44407894736842,7.12390350877193,7.3,28484300,7.3
2009-02-05,7.327207654146,7.79149539333806,7.20446491849752,7.53,34034600,7.53
2009-02-06,7.53406570841889,7.99794661190965,7.52340177960301,7.79,33463600,7.79
2009-02-09,7.89723320158103,8.19604743083004,7.79051383399209,8.1,28889900,8.1
2009-02-10,8.08,8.336,7.872,8.24,25079300,8.24
2009-02-11,8.02327702702703,8.14056081081081,7.73539864864865,7.89,25446700,7.89
2009-02-12,7.94012474012474,7.96680526680527,7.47588357588358,7.7,21343600,7.7
2009-02-13,7.63943918918919,7.98062837837838,7.55947297297297,7.89,31480300,7.89
2009-02-16,8.032,8.16,7.94133333333333,8.16,36091000,8.16
2009-02-17,8.17323410013532,8.50912043301759,7.83201623815968,7.88,40738500,7.88
2009-02-18,7.61738372093023,7.85209302325581,7.32399709302326,7.34,26355300,7.34
2009-02-19,7.3847104519774,7.67796610169492,7.37404661016949,7.55,13135300,7.55
2009-02-20,7.54939226519337,7.72533149171271,7.52806629834254,7.72,10874500,7.72
2009-02-23,7.669979770735,7.92600134861767,7.47262980445044,7.91,19087200,7.91
2009-02-24,7.8001749271137,7.85886297376093,7.30932944606414,7.32,20230100,7.32
2009-02-25,7.41542513167795,7.46877351392024,6.90861550037622,7.09,25140500,7.09
2009-02-26,7.0770268074736,7.25848903330625,6.43123476848091,6.57,14514100,6.57
2009-02-27,6.53531073446328,6.81806295399516,6.35392251815981,6.61,19776300,6.61
2009-03-02,6.42109610802224,6.76803812549642,6.42109610802224,6.72,10184600,6.72
2009-03-03,6.54866064092029,6.59132292522596,6.29268693508628,6.49,11601500,6.49
2009-03-04,6.52489733840304,7.10595437262357,6.52489733840304,7.01,22137400,7.01
2009-03-05,7.11798642533937,7.32059577677225,6.87805429864253,7.07,22279100,7.07
2009-03-06,6.93912397921307,7.31276911655531,6.86439495174462,7.19,17136700,7.19
2009-03-09,7.256875,7.3902734375,6.8033203125,6.83,13619200,6.83
2009-03-10,6.71687732342007,7.17533085501859,6.66889962825279,7.17,13977300,7.17
2009-03-11,7.34194285714286,7.63007142857143,7.28325,7.47,29251900,7.47
2009-03-12,7.36601307189542,7.43006535947712,7.09912854030501,7.35,13632500,7.35
2009-03-13,7.46004338394794,7.63080260303688,7.35331887201735,7.38,18126100,7.38
2009-03-16,7.34194285714286,7.57671428571429,7.27257857142857,7.47,8477400,7.47
2009-03-17,7.41676249144422,7.89130732375086,7.4007665982204,7.79,23705100,7.79
2009-03-18,7.84533333333333,8.096,7.72266666666667,7.76,24531300,7.76
2009-03-19,7.76843450479233,8.53674121405751,7.76843450479233,8.35,36063400,8.35
2009-03-20,8.48200757575758,8.5833648989899,8.1832702020202,8.45,33761900,8.45
2009-03-23,8.47732154137713,8.61061276058117,8.26405559065066,8.44,25562900,8.44
2009-03-24,8.53736424649176,8.79865771812081,8.27073825503356,8.74,26322200,8.74
2009-03-25,8.66115544967243,9.40293031566409,8.59711733174509,8.96,35420300,8.96
2009-03-26,8.93661764705882,9.08067058823529,8.40308823529412,9.07,32071800,9.07
2009-03-27,9.11741701870851,9.28280024140012,8.80799034399517,8.84,20422000,8.84
2009-03-30,8.75536615384615,8.80872,8.64865846153846,8.67,11083600,8.67
2009-03-31,8.37269975786925,8.94332324455206,8.22337772397094,8.81,12899500,8.81
2009-04-01,8.85523156089194,9.65006861063465,8.80188679245283,9.33,26423700,9.33
