"Date","600516.SS.Open","600516.SS.High","600516.SS.Low","600516.SS.Close","600516.SS.Volume","600516.SS.Adjusted"
2009-01-01,3.17,3.17,3.17,3.17,0,3.17
2009-01-02,3.17,3.17,3.17,3.17,0,3.17
2009-01-05,3.26044593088071,3.49,3.22153846153846,3.49,25486900,3.49
2009-01-06,3.497308934338,3.63331539289559,3.45067814854683,3.61,37097900,3.61
2009-01-07,3.60485322896282,3.97,3.60485322896282,3.97,67299900,3.97
2009-01-08,3.81057786483839,4.13331047992165,3.79502448579824,3.97,62355500,3.97
2009-01-09,3.96682031984948,4.22713076199436,3.89300094073377,4.13,42915400,4.13
2009-01-12,4.13,4.13,4.13,4.13,0,4.13
2009-01-13,4.13331047992165,4.26940254652302,3.92722820763957,3.97,40212500,3.97
2009-01-14,3.94973285841496,4.37,3.90692787177204,4.37,39364400,4.37
2009-01-15,4.31611161116112,4.45998199819982,4.26167416741674,4.32,39298700,4.32
2009-01-16,4.37282608695652,4.74597391304348,4.37282608695652,4.47,41007400,4.47
2009-01-19,4.55665517241379,4.70439655172414,4.31560344827586,4.51,41660300,4.51
2009-01-20,4.47327302631579,4.73777960526316,4.39936677631579,4.73,36313400,4.73
2009-01-21,4.63150684931507,4.8611361804996,4.60037066881547,4.83,34470600,4.83
2009-01-22,4.88832406671962,5.11405877680699,4.86497220015886,4.9,44804600,4.9
2009-01-23,4.62401390095569,4.70575152041703,4.40993918331885,4.48,82440300,4.48
2009-02-02,4.42283748925193,4.5549785038693,4.32178847807395,4.52,30955200,4.52
2009-02-03,4.49370047543582,4.9761410459588,4.454793977813,4.91,58995100,4.91
2009-02-04,4.929421875,5.053921875,4.83215625,4.98,37784100,4.98
2009-02-05,4.94103343465046,5.15501519756839,4.84376899696049,5.12,39773100,5.12
2009-02-06,5.13943811693242,5.27161731207289,5.03447228549734,5.12,39779100,5.12
2009-02-09,5.14,5.43915343915344,5.05064247921391,5.14,45230400,5.14
2009-02-10,5.05396054628225,5.22488619119879,4.93353566009105,5.12,33562600,5.12
2009-02-11,5.0433488372093,5.23403100775194,4.94606201550388,5.02,45125800,5.02
2009-02-12,5.02991386061081,5.08040720438528,4.79686765857478,4.96,28597400,4.96
2009-02-16,5.20883586406363,5.42668112798265,5.15437454808388,5.38,52780200,5.38
2009-02-17,5.35051319648094,5.52925219941349,5.18731671554252,5.3,50507400,5.3
2009-02-18,5.12798833819242,5.52812682215743,5.11244897959184,5.33,48590000,5.33
2009-02-19,5.40962302947224,5.73217957505141,5.34355723098012,5.67,45797600,5.67
2009-02-20,5.64,5.75668965517241,5.46885517241379,5.64,30918300,5.64
2009-02-23,5.60219178082192,5.74224657534247,5.53605479452055,5.68,27436600,5.68
2009-02-24,5.67537091988131,5.67537091988131,5.14281899109792,5.24,44326500,5.24
2009-02-25,5.29997708174179,5.36608097784568,4.92668449197861,5.09,24362500,5.09
2009-02-26,5.09,5.09,5.09,5.09,0,5.09
2009-02-27,4.58,4.74329371816638,4.58,4.58,33939800,4.58
2009-03-02,4.45948996655518,4.68110367892977,4.37395484949833,4.65,17129400,4.65
2009-03-03,4.50562180579216,4.64545144804089,4.46678023850085,4.56,12243500,4.56
2009-03-04,4.59253375694996,4.93502779984114,4.59253375694996,4.9,21869000,4.9
2009-03-05,4.93443007275667,5.10163298302344,4.70501212611156,4.81,26084300,4.81
2009-03-06,4.73560669456067,4.74338912133891,4.61497907949791,4.65,17686200,4.65
2009-03-09,4.66565142364107,4.79406384814495,4.47108714408973,4.51,18620800,4.51
2009-03-10,4.45172981878089,4.73166392092257,4.35453047775947,4.72,25550700,4.72
2009-03-11,4.83595041322314,4.85537190082645,4.62231404958678,4.7,29177000,4.7
