"Date","002304.SZ.Open","002304.SZ.High","002304.SZ.Low","002304.SZ.Close","002304.SZ.Volume","002304.SZ.Adjusted"
2009-11-06,98,98,87.66,87.91,59980800,33.35
2009-11-09,88.51,91.98,88.51,90.12,22547200,34.19
2009-11-10,90.84,91.27,88.58,88.78,15004800,33.68
2009-11-11,88.15,95.63,88.15,92.26,17427300,35
2009-11-12,92.14,94.5,91.99,93,9731500,35.28
2009-11-13,92.76,95.66,92.5,94.29,9860600,35.77
2009-11-16,95.9,98.5,94.8,98.39,12109400,37.33
2009-11-17,98.7,98.78,96.33,97.7,8108400,37.07
2009-11-18,97.65,98.84,96.7,97.99,5282100,37.18
2009-11-19,98.01,99.92,97.64,99.11,7603600,37.6
2009-11-20,99.1,107.8,98.33,105.11,8538200,39.88
2009-11-23,105.13,108.56,105,108.18,7177600,41.04
2009-11-24,107.96,109.68,103.8,104.6,10774800,39.69
2009-11-25,105.51,115.06,105,113.8,12374400,43.18
2009-11-26,113.83,115.99,108.5,108.9,10779300,41.32
2009-11-27,106.85,112,106.2,109.99,8435500,41.73
2009-11-30,111.48,116.5,109.33,115.1,8269200,43.67
2009-12-01,114.9,116.8,113.7,115.19,6433900,43.7
2009-12-02,115.39,117,114.02,116.8,5693500,44.31
2009-12-03,116.88,121.73,116.08,117.9,5861500,44.73
2009-12-04,116.6,118.25,109.01,112.89,10809800,42.83
2009-12-07,115,116.3,113.51,114.36,4466400,43.39
2009-12-08,114.57,114.88,110,112.08,3954400,42.52
2009-12-09,111.5,112.48,110.21,110.7,2558400,42
2009-12-10,111.27,113.49,111.27,113.19,2620000,42.94
2009-12-11,113.4,114.27,111.01,111.39,2585200,42.26
2009-12-14,111.08,114.1,110.88,113.18,3428800,42.94
2009-12-15,113.3,113.66,111.88,112.5,1951900,42.68
2009-12-16,112.02,112.46,107.61,108.17,5630600,41.04
2009-12-17,108,108.08,102.98,103.39,3918900,39.23
2009-12-18,101.23,105.3,100.23,103.49,3345100,39.26
2009-12-22,105.8,108.57,104.57,106.5,5468400,40.41
2009-12-23,106.6,109.99,106.6,109.17,4902400,41.42
2009-12-24,108.89,113.66,108.7,113.5,5290300,43.06
2009-12-28,112.22,114.43,111.3,113.3,3012400,42.99
2009-12-30,112.6,113.45,111.42,112.58,2226000,42.71
2009-12-31,113.01,115,112.3,113.99,2164300,43.25
2010-01-04,115.15,115.15,112.88,113.5,1841000,43.06
2010-01-05,113.02,114.88,112.98,114.27,2020300,43.35
2010-01-06,113.88,114.49,110.11,110.32,2565800,41.86
2010-01-07,110.32,110.32,106.1,106.6,3974100,40.44
2010-01-08,106.31,107.41,106.04,107.21,1993200,40.68
2010-01-11,107.2,109.45,106.3,109.32,2449900,41.48
