"Date","000581.SZ.Open","000581.SZ.High","000581.SZ.Low","000581.SZ.Close","000581.SZ.Volume","000581.SZ.Adjusted"
2009-01-01,2.91,2.91,2.91,2.91,0,2.91
2009-01-02,2.91,2.91,2.91,2.91,0,2.91
2009-01-05,2.98120754716981,3.08,2.94052830188679,3.08,9647100,3.08
2009-01-06,3.06775547445255,3.21910583941606,3.0386496350365,3.19,14574900,3.19
2009-01-07,3.18352517985612,3.28809352517986,3.12543165467626,3.23,15768600,3.23
2009-01-08,3.15554716981132,3.19622641509434,3.05094339622641,3.08,9518900,3.08
2009-01-09,3.09348148148148,3.1807037037037,3.08766666666667,3.14,10249400,3.14
2009-01-12,3.13351254480287,3.290770609319,3.12186379928315,3.25,11848500,3.25
2009-01-13,3.20095323741007,3.33456834532374,3.18352517985612,3.23,21828200,3.23
2009-01-14,3.19623287671233,3.40582191780822,3.19623287671233,3.4,18306100,3.4
2009-01-15,3.36838487972509,3.44969072164948,3.31611683848797,3.38,14524400,3.38
2009-01-16,3.39742268041237,3.5426116838488,3.36838487972509,3.38,17038700,3.38
2009-01-19,3.40982578397213,3.49710801393728,3.29926829268293,3.34,14540100,3.34
2009-01-20,3.33522842639594,3.45746192893401,3.2712013536379,3.44,18433000,3.44
2009-01-21,3.37298187808896,3.61723228995058,3.35553542009885,3.53,24489700,3.53
2009-01-22,3.57764423076923,3.64163461538462,3.51365384615385,3.63,20451800,3.63
2009-01-23,3.59236196319018,3.87138036809816,3.52260736196319,3.79,31401900,3.79
2009-01-26,3.98,3.98,3.98,3.98,0,3.98
2009-01-27,3.98,3.98,3.98,3.98,0,3.98
2009-01-28,3.98,3.98,3.98,3.98,0,3.98
2009-01-29,3.98,3.98,3.98,3.98,0,3.98
2009-01-30,3.98,3.98,3.98,3.98,0,3.98
2009-02-02,3.82581430745814,3.97698630136986,3.779299847793,3.82,23654700,3.82
2009-02-03,3.83227994227994,4.04744588744589,3.77412698412698,4.03,26272300,4.03
2009-02-04,4.00507204610951,4.11567723342939,3.98178674351585,4.04,25345000,4.04
2009-02-05,4.01454545454545,4.15418181818182,3.77018181818182,3.84,25992600,3.84
2009-02-06,3.87123966942149,4.22,3.87123966942149,4.22,52649300,4.22
2009-02-09,4.2791095890411,4.29657534246575,4.18013698630137,4.25,38617100,4.25
2009-02-10,4.25536136662286,4.44164257555848,4.19132720105125,4.43,32235700,4.43
2009-02-11,4.30490463215259,4.43288828337875,4.20019073569482,4.27,38526700,4.27
2009-02-12,4.27580952380952,4.32228571428571,4.07828571428571,4.27,21664400,4.27
2009-02-13,4.4825,4.91910714285714,4.45339285714286,4.89,44840700,4.89
2009-02-16,4.6692962962963,4.7507037037037,4.50066666666667,4.71,32830500,4.71
2009-02-17,4.67973333333333,4.67973333333333,4.36,4.36,35199300,4.36
2009-02-18,4.24621513944223,4.49633466135458,4.18804780876494,4.38,41965900,4.38
2009-02-19,4.38416040100251,4.67488721804511,4.35508771929825,4.64,33980500,4.64
2009-02-20,4.65402843601896,4.99726303317536,4.53767772511848,4.91,45555200,4.91
2009-02-23,4.90228050171038,5.14652223489168,4.73945267958951,5.1,37183600,5.1
2009-02-24,5.03975438596491,5.13276023391813,4.7026081871345,4.97,50947800,4.97
2009-02-25,4.97045454545455,5.05765550239235,4.65653110047847,4.86,35329500,4.86
2009-02-26,4.82084880636605,4.9198275862069,4.37835543766578,4.39,40003900,4.39
2009-02-27,4.27179487179487,4.35897435897436,3.94632478632479,4.08,35938600,4.08
2009-03-02,4.00290909090909,4.224,3.95636363636364,4.16,17813700,4.16
2009-03-03,4.06122905027933,4.22972067039106,4.01474860335196,4.16,13866400,4.16
2009-03-04,4.24162404092072,4.57909207161125,4.22416879795396,4.55,27771700,4.55
2009-03-05,4.57974226804124,4.63204896907216,4.35889175257732,4.51,30531500,4.51
2009-03-06,4.39673684210526,4.49560526315789,4.37347368421053,4.42,12906200,4.42
2009-03-09,4.4627027027027,4.5672972972973,4.27094594594595,4.3,16566700,4.3
2009-03-10,4.30118890356671,4.40581241743725,4.26050198150594,4.4,8760000,4.4
2009-03-11,4.50651890482399,4.61118644067797,4.41348109517601,4.46,15470700,4.46
2009-03-12,4.45,4.50235294117647,4.30457516339869,4.45,11253200,4.45
2009-03-13,4.50345268542199,4.60236572890026,4.44526854219949,4.55,15695300,4.55
2009-03-16,4.61856435643564,4.70581683168317,4.4789603960396,4.7,15659800,4.7
2009-03-17,4.72046044864227,5.00566706021251,4.62733175914994,4.93,27545000,4.93
2009-03-18,4.92602564102564,5.15284382284382,4.87368298368298,4.99,24823400,4.99
2009-03-19,4.9843908045977,5.12979310344828,4.94367816091954,5.06,17459500,5.06
2009-03-20,5.07534198113207,5.10441037735849,4.88349056603774,4.93,16052800,4.93
2009-03-23,4.98012222222222,5.30554444444445,4.95106666666667,5.23,22058300,5.23
2009-03-24,5.3451027027027,5.57775135135135,5.26367567567568,5.38,24647000,5.38
2009-03-25,5.35203333333333,5.50893333333333,5.21256666666667,5.23,25153500,5.23
2009-03-26,5.19034934497817,5.38818777292576,5.0099672489083,5.33,29006100,5.33
2009-03-27,5.29437627811861,5.80054192229039,5.26528629856851,5.69,36755700,5.69
2009-03-30,5.72766599597586,5.87303822937626,5.58229376257545,5.78,41467100,5.78
2009-03-31,5.70077821011673,6.05562256809339,5.58443579766537,5.98,40603300,5.98
2009-04-01,6.00628825271471,6.30282329713722,5.87837117472853,5.89,63726600,5.89
2009-04-02,5.88489065606362,6.01282306163022,5.75695825049702,5.85,50399000,5.85
2009-04-03,5.85418650793651,5.98789682539683,5.61001984126984,5.86,55921900,5.86
2009-04-06,5.86,5.86,5.86,5.86,0,5.86
2009-04-07,5.81325301204819,5.95277108433735,5.70861445783132,5.79,22165100,5.79
2009-04-08,5.7860337972167,5.90815109343936,5.75114314115308,5.85,32332400,5.85
2009-04-09,5.84931958762887,5.86094845360825,5.39579381443299,5.64,32587100,5.64
2009-04-10,5.6454,5.86656,5.51154,5.82,34630000,5.82
2009-04-13,5.81328200192493,6.13882579403272,5.7842155919153,6.04,44282600,6.04
2009-04-14,6.01018181818182,6.49890909090909,5.99854545454546,6.4,53644900,6.4
2009-04-15,6.45236363636364,7.04,6.45236363636364,7.04,72740400,7.04
2009-04-16,7.06153846153846,7.09059829059829,6.68957264957265,6.8,47087000,6.8
2009-04-17,6.82876666666667,7.09633333333333,6.72406666666667,6.98,48484000,6.98
2009-04-20,6.68628318584071,6.80838053097345,6.33743362831858,6.57,70951200,6.57
2009-04-21,6.48708639705882,6.56853860294118,6.18454963235294,6.33,40486400,6.33
2009-04-22,6.33477425552354,6.57886647454371,5.91633045148895,6.05,31941600,6.05
2009-04-23,5.99081632653061,6.33979591836735,5.86867346938775,6.27,30176900,6.27
2009-04-24,6.17135496183206,6.31663167938931,6.07256679389313,6.09,16844400,6.09
2009-04-27,5.952,6.02181818181818,5.70181818181818,5.76,36826000,5.76
2009-04-28,5.7310878243513,5.88818363273453,5.71363273453094,5.83,11516600,5.83
2009-04-29,5.83068571428571,6.19146666666667,5.81904761904762,6.11,19521100,6.11
2009-04-30,6.16460829493088,6.35070967741935,6.05992626728111,6.31,18557500,6.31
2009-05-01,6.31,6.31,6.31,6.31,0,6.31
2009-05-04,6.344140969163,6.65814977973568,6.344140969163,6.6,33805300,6.6
2009-05-05,6.66673043478261,6.78889565217391,6.56201739130435,6.69,30238800,6.69
2009-05-06,6.69037478705281,6.96380749574106,6.62637989778535,6.83,28287300,6.83
2009-05-07,6.96950638297872,6.97531914893617,6.61492765957447,6.83,25592000,6.83
2009-05-08,6.80008244023083,7.20111294311624,6.72452596867271,7.05,37108200,7.05
2009-05-11,7.10362563237774,7.27234401349073,6.86509274873525,6.9,32309400,6.9
2009-05-12,6.9,6.9,6.9,6.9,0,6.9
2009-05-13,7.09726141078838,7.25433195020747,6.91110373443983,7.01,25137400,7.01
2009-05-14,6.88623032311516,7.06652858326429,6.88623032311516,7.02,14001900,7.02
2009-05-15,7.03912698412698,7.47543650793651,7.03912698412698,7.33,29757000,7.33
2009-05-18,7.25688888888889,7.87325925925926,7.25688888888889,7.85,42410100,7.85
2009-05-19,7.91017293233083,8.03803759398496,7.64281954887218,7.73,33968100,7.73
2009-05-20,7.75906015037594,7.84624060150376,7.61957142857143,7.73,21212100,7.73
2009-05-21,7.74131537242472,7.83437400950872,7.28765451664025,7.34,29980900,7.34
2009-05-22,7.60153256704981,7.8272030651341,7.43524904214559,7.75,31793800,7.75
2009-05-25,7.55169491525424,8.06779661016949,7.28474576271186,8.05,26854400,8.05
2009-05-26,8.17544776119403,8.30003731343284,7.89067164179105,7.95,38173400,7.95
2009-05-27,7.98142620232172,7.98142620232172,7.38905472636816,7.52,46209600,7.52
2009-05-28,7.52,7.52,7.52,7.52,0,7.52
2009-05-29,7.52,7.52,7.52,7.52,0,7.52
2009-06-01,7.51882741535921,7.74327002477292,7.35672997522709,7.55,31104700,7.55
2009-06-02,7.59,7.78940886699507,7.50899014778325,7.59,23555400,7.59
2009-06-03,7.67491856677525,7.78705211726384,7.61262214983713,7.65,27015800,7.65
2009-06-04,7.67063291139241,7.69557805907173,7.27774683544304,7.39,31302000,7.39
2009-06-05,7.41194158075601,7.42439862542955,7.10051546391753,7.25,27418100,7.25
2009-06-08,7.25869191049914,7.33969018932874,7.16523235800344,7.24,11250000,7.24
2009-06-09,7.18229221347332,7.30687664041995,6.89574803149606,7.12,14154900,7.12
2009-06-10,7.10802913453299,7.31983718937446,7.09556983718937,7.27,15473700,7.27
2009-06-11,7.34494037478705,7.45093696763203,7.25141396933561,7.32,14954200,7.32
2009-06-12,7.32048171275647,7.32048171275647,6.92764495985727,6.99,15701000,6.99
2009-06-15,7.0410752688172,7.0410752688172,6.8352688172043,6.96,9392000,6.96
2009-06-16,6.9201252236136,7.04481216457961,6.83284436493739,6.97,10281600,6.97
2009-06-17,6.91494117647059,6.96482352941176,6.74035294117647,6.89,14414200,6.89
2009-06-18,6.88651785714286,7.02985714285714,6.85535714285714,6.98,15532700,6.98
2009-06-19,7.01470588235294,7.03341176470588,6.85882352941176,6.89,13575500,6.89
2009-06-22,6.95365523465704,6.95365523465704,6.83516245487365,6.91,10655500,6.91
2009-06-23,6.82362132352941,6.87970588235294,6.69275735294118,6.78,16710000,6.78
2009-06-24,6.78130155820348,6.82493125572869,6.60678276810266,6.8,16063000,6.8
2009-06-25,6.79161406672678,6.94738503155996,6.76669071235347,6.91,16379600,6.91
2009-06-26,6.9434940855323,6.97465878070973,6.77520473157416,6.85,10295400,6.85
2009-06-29,6.8408356545961,6.85329619312906,6.69753946146704,6.71,11283900,6.71
2009-06-30,6.72786885245902,6.90852459016393,6.60950819672131,6.84,17948400,6.84
2009-07-01,6.82852865697177,7.402249786142,6.75993156544055,7.29,34150500,7.29
2009-07-02,7.27884057971015,7.47202898550725,7.12927536231884,7.31,22601200,7.31
2009-07-03,7.28210157618214,7.28210157618214,7.10753064798599,7.12,13129200,7.12
2009-07-06,7.10478723404255,7.22943262411348,7.00507092198582,7.03,12584100,7.03
2009-07-07,7.02764291996482,7.21471416007036,7.00893579595427,7.09,11375500,7.09
2009-07-08,7.04246453900709,7.1110195035461,6.91781914893617,7.03,11795500,7.03
2009-07-09,7.03295336787565,7.30105354058722,6.97060449050086,7.22,15813200,7.22
2009-07-10,7.24,7.3460120585702,7.17140396210164,7.24,16343300,7.24
2009-07-13,7.23165254237288,7.41228813559322,7.16936440677966,7.35,19283000,7.35
2009-07-14,7.36220161290323,7.8048064516129,7.36220161290323,7.73,34935000,7.73
2009-07-15,7.84220967741935,7.85467741935484,7.6115564516129,7.73,17351100,7.73
2009-07-16,7.74950454170107,7.79938067712634,7.54376548307184,7.55,13976200,7.55
2009-07-17,7.47972972972973,7.54829391891892,7.33013513513514,7.38,18030600,7.38
2009-07-20,7.3865,7.5361,7.3865,7.48,14458600,7.48
2009-07-21,7.48121645796064,7.48121645796064,6.9201252236136,6.97,24992800,6.97
2009-07-22,7.04763157894737,7.14118421052632,6.92289473684211,7.11,20733900,7.11
2009-07-23,7.06623674911661,7.09742049469965,6.94150176678445,7.06,13917500,7.06
2009-07-24,7.04415584415584,7.26857142857143,6.95688311688312,7.2,22630400,7.2
2009-07-27,7.20141509433962,7.33858490566038,7.03930531732418,7.27,23305000,7.27
2009-07-28,7.23116883116883,7.26857142857143,7.10025974025974,7.2,15504600,7.2
2009-07-29,7.21377049180328,7.41311475409836,6.5472131147541,6.84,25618900,6.84
2009-07-30,6.85078776645042,7.0064874884152,6.55184430027804,6.72,17530100,6.72
2009-07-31,6.75040650406504,6.93116531165312,6.72547425474255,6.9,16745800,6.9
2009-08-03,6.89518783542039,6.9762343470483,6.84531305903399,6.97,21055200,6.97
2009-08-04,7.00245989304813,7.05229946524064,6.84048128342246,6.99,16224000,6.99
2009-08-05,6.99045099739809,7.25859496964441,6.95303555941024,7.19,22665400,7.19
2009-08-06,7.18361256544503,7.28952879581152,7.0465445026178,7.14,23480600,7.14
2009-08-07,7.10769724770642,7.1824495412844,6.72770642201835,6.79,22216300,6.79
2009-08-10,6.86475229357798,6.88344036697248,6.6654128440367,6.79,15269300,6.79
2009-08-11,6.80407574391344,6.94738503155996,6.72930568079351,6.91,13220100,6.91
2009-08-12,7.05754185022026,7.4188281938326,7.02639647577092,7.07,48073100,7.07
2009-08-13,7.12884247171453,7.32201914708442,6.96682332463011,7.16,28292600,7.16
2009-08-14,7.16945590994371,7.22551594746717,6.64,6.64,20158400,6.64
2009-08-17,6.48508863399374,6.49132429614181,5.98,5.98,18864700,5.98
2009-08-18,5.82652631578947,5.99477894736842,5.6832,5.92,10368300,5.92
2009-08-19,5.8972865497076,5.9533918128655,5.33,5.33,14616000,5.33
2009-08-20,5.41785334750266,5.86,5.41785334750266,5.86,26824900,5.86
2009-08-21,5.92097415506958,6.35102385685885,5.87111332007952,6.27,33761000,6.27
2009-08-24,6.20411764705882,6.45352941176471,6.0544705882353,6.36,17728900,6.36
2009-08-25,6.34520388349515,6.45116504854369,6.12081553398058,6.42,16401500,6.42
2009-08-26,6.34691428571429,6.6708,6.25971428571429,6.54,15563300,6.54
2009-08-27,6.5487106017192,6.75452722063037,6.44892072588348,6.53,11822500,6.53
2009-08-28,6.4572602739726,6.65047945205479,6.17678082191781,6.37,12859900,6.37
2009-08-31,6.3216847826087,6.3216847826087,5.73,5.73,12447600,5.73
2009-09-01,5.66236080178174,5.89309576837416,5.48775055679287,5.6,11894600,5.6
2009-09-02,5.59538126361656,5.77607843137255,5.54553376906318,5.72,6369800,5.72
2009-09-03,5.72567010309278,6.11237113402062,5.72567010309278,6.05,10231100,6.05
2009-09-04,6.04392236976507,6.24330949948927,6.01276813074566,6.1,9439900,6.1
2009-09-07,6.10667996011964,6.43693918245264,6.10667996011964,6.25,12038700,6.25
2009-09-08,6.23031496062992,6.41722440944882,6.12439960629921,6.33,10085400,6.33
2009-09-09,6.33052132701422,6.61742180094787,6.25567772511848,6.58,20075300,6.58
2009-09-10,6.5830701754386,6.58929824561403,6.38377192982456,6.39,10519900,6.39
2009-09-11,6.39802469135802,6.69705603038936,6.36064577397911,6.56,14839800,6.56
2009-09-14,6.73548387096774,7.03483870967742,6.73548387096774,6.96,22733400,6.96
2009-09-15,6.96342701722575,6.97588395285585,6.76411604714415,6.87,16879500,6.87
2009-09-16,6.83857274401473,6.85104051565378,6.60791896869245,6.77,11797700,6.77
2009-09-17,6.80933155080214,7.06475935828877,6.7283422459893,6.99,15289000,6.99
2009-09-18,6.977736202058,7.03380729653882,6.60392890551918,6.66,18799800,6.66
2009-09-21,6.63834080717489,7.01233183856502,6.59470852017937,6.95,17448700,6.95
2009-09-22,6.97785588752197,7.32674868189807,6.91555360281195,7.09,33239400,7.09
2009-09-23,7.17151411462789,7.39601368691189,7.10915312232678,7.29,39108900,7.29
2009-09-24,7.17234710743802,7.54,7.03525619834711,7.54,45386800,7.54
2009-09-25,7.48166259168704,7.79339853300734,7.35696821515893,7.65,38679800,7.65
2009-09-28,7.70245493562232,7.82085836909871,7.21014592274678,7.26,29786200,7.26
2009-09-29,7.27738382099828,7.43314974182444,7.02192771084337,7.24,16353900,7.24
2009-09-30,7.20258397932817,7.53309216192937,7.20258397932817,7.24,12563300,7.24
2009-10-01,7.24,7.24,7.24,7.24,0,7.24
2009-10-02,7.24,7.24,7.24,7.24,0,7.24
2009-10-05,7.24,7.24,7.24,7.24,0,7.24
2009-10-06,7.24,7.24,7.24,7.24,0,7.24
2009-10-07,7.24,7.24,7.24,7.24,0,7.24
2009-10-08,7.24,7.24,7.24,7.24,0,7.24
2009-10-09,7.41718875502008,7.90959036144578,7.29253012048193,7.76,21053100,7.76
2009-10-12,7.84232452830189,8.54052830188679,7.73011320754717,8.26,35550100,8.26
2009-10-13,8.13430493273543,8.38363228699551,8.10313901345291,8.34,19718500,8.34
2009-10-14,8.27594202898551,8.4504347826087,8.12014492753623,8.17,22466300,8.17
2009-10-15,8.30044247787611,8.59332595870206,8.17581120943953,8.45,20491700,8.45
2009-10-16,8.40933232169955,8.52145675265554,8.07918816388467,8.21,18908600,8.21
2009-10-19,8.30376594148537,8.50948987246812,8.22895723930983,8.31,17556800,8.31
2009-10-20,8.35198843094722,8.78205350686912,8.35198843094722,8.62,19942100,8.62
2009-10-21,8.69235549132948,8.82330202312139,8.54893786127168,8.63,16792300,8.63
2009-10-22,8.55934042553191,8.82740425531915,8.41595744680851,8.79,19396500,8.79
2009-10-23,8.7911743772242,8.8846975088968,8.604128113879,8.76,15995800,8.76
2009-10-26,8.69391025641026,8.8497150997151,8.60665954415954,8.75,14033100,8.75
2009-10-27,8.71580689655172,9.16468965517241,8.54747586206897,9.04,25151900,9.04
2009-10-28,9.06393442622951,9.30065573770492,8.92688524590164,9.12,18753100,9.12
2009-10-29,8.91474324324324,9.40689189189189,8.91474324324324,9.22,19180900,9.22
2009-10-30,9.27290066225166,9.59072185430464,9.12333774834437,9.41,19115300,9.41
2009-11-02,9.28564263322884,9.95869592476489,9.27317868338558,9.94,20658200,9.94
2009-11-03,9.97144630664184,10.2207324643079,9.73462445685909,10.04,24469800,10.04
2009-11-04,10.008258391387,10.0207219759341,9.78391386953768,9.84,11716900,9.84
2009-11-05,9.8382280927835,9.94414948453608,9.35223582474227,9.67,19510000,9.67
2009-11-06,9.69522959183674,9.81361607142857,9.61422831632653,9.77,11480000,9.77
2009-11-09,9.75348387096774,9.77218064516129,9.59767741935484,9.66,8445200,9.66
2009-11-10,9.64523076923077,10.044,9.64523076923077,9.72,14046400,9.72
2009-11-11,9.63819986763733,9.70054268696228,9.37012574454004,9.42,17076500,9.42
2009-11-12,9.46526875,10.13824375,9.44034375,9.97,22774800,9.97
2009-11-13,9.89130188679245,10.0159559748428,9.67938993710692,9.91,11062700,9.91
2009-11-16,10.0052410383189,10.2170580964153,9.84326328800989,10.08,15158000,10.08
2009-11-17,10.1508192620388,10.1508192620388,9.68941838649156,9.97,18088400,9.97
2009-11-18,9.91143035602748,10.0984384759525,9.84909431605247,9.98,12472900,9.98
2009-11-19,9.96869129618034,10.0309956167815,9.87523481527865,9.95,9092100,9.95
2009-11-20,9.98154577883472,10.5609988109394,9.84447086801427,10.48,23050700,10.48
2009-11-23,10.5013033175355,10.9375592417062,10.4701421800948,10.52,22847100,10.52
2009-11-24,10.5800617283951,10.7795679012346,9.97530864197531,10.1,21836000,10.1
2009-11-25,10.0352560329606,10.6585638610948,9.97915832842849,10.59,14138400,10.59
2009-11-26,10.587052238806,10.8113805970149,9.95768656716418,10.02,15707300,10.02
2009-11-27,9.91076233183857,10.1226905829596,9.59910313901345,9.73,13587900,9.73
2009-11-30,9.78774774774775,10.4236396396396,9.78774774774775,10.38,14909200,10.38
2009-12-01,10.4083720930233,10.7449302325581,10.2837209302326,10.72,12417400,10.72
2009-12-02,10.971557054525,11.1523383923553,10.8032433951658,11.09,21739700,11.09
2009-12-03,11.0961038961039,11.1023376623377,10.8155844155844,11.04,14138900,11.04
2009-12-04,10.9155906432749,11.0527368421053,10.4168771929825,10.66,20557500,10.66
2009-12-07,10.6102640449438,11.1834550561798,10.6102640449438,11.09,16374700,11.09
2009-12-08,11.1523033707865,11.2582191011236,10.9840842696629,11.09,10057500,11.09
2009-12-09,10.9537691870381,11.2590790221717,10.8353837407618,10.96,8804400,10.96
2009-12-10,11.072461971831,11.2344676056338,10.9042253521127,11.06,5821900,11.06
2009-12-11,10.9752115059222,11.2245064861816,10.9752115059222,11.05,8345500,11.05
