"Date","002475.SZ.Open","002475.SZ.High","002475.SZ.Low","002475.SZ.Close","002475.SZ.Volume","002475.SZ.Adjusted"
2010-09-15,35,40,35,39.99,136901400,8.64
2010-09-16,39.99,42.65,39.23,40.49,75522100,8.75
2010-09-17,41,41.5,37.81,38.69,52049700,8.36
2010-09-20,38.5,40.8,37.5,37.63,37911900,8.13
2010-09-21,36.22,36.6,33.87,35.02,40710200,7.57
2010-09-27,35.23,36.47,34.67,36.17,25174900,7.81
2010-09-28,35.79,36.4,34.77,34.79,20694800,7.52
2010-09-29,34.3,36.79,33.8,36.28,22810000,7.84
2010-09-30,35.9,38.97,35.6,37.68,22885300,8.14
2010-10-08,37.6,39.3,37.2,38.13,21706700,8.24
2010-10-11,37.7,38.2,35.6,35.94,24785100,7.76
2010-10-12,35.5,36.49,34.69,34.95,23129800,7.55
2010-10-13,34.65,35.31,34.5,34.99,13625500,7.56
2010-10-14,37.55,37.58,36.6,37.01,47589500,8
2010-10-15,36.1,36.29,35,35.05,26011000,7.57
2010-10-18,34.73,34.75,32.24,33.85,17327100,7.31
2010-10-19,33.12,36.5,33.12,35.65,18436800,7.7
2010-10-20,35,37,34.65,36.58,18013100,7.9
2010-10-21,36.66,36.98,35.63,35.98,10523500,7.77
2010-10-22,35.8,36.78,35.65,35.9,9598600,7.76
2010-10-25,36.45,37.88,36.45,37.35,17284300,8.07
2010-10-26,37.3,37.37,36.02,36.28,16022900,7.84
2010-10-27,36.38,37.9,36.02,37.08,19752200,8.01
2010-10-28,36.84,40.79,36.73,40.79,38066400,8.81
2010-10-29,36.84,44.58,36.73,43.7,32214500,9.44
2010-11-01,43.07,46.5,42.99,43.8,29342800,9.46
2010-11-02,44.15,45,42.28,42.65,18409400,9.21
2010-11-03,42.05,42.88,41.51,42.5,11506400,9.18
2010-11-04,42.1,45.2,42.1,44.52,13342600,9.62
2010-11-05,44.3,48.6,44.3,47.45,17361600,10.25
2010-11-08,47.7,50,46,49.5,17079600,10.69
2010-11-09,48.7,49.2,47.5,48.1,14082300,10.39
2010-11-10,48,50.08,47.55,49.79,11690300,10.76
2010-11-11,49,50.98,47.03,47.12,14347100,10.18
2010-11-12,46.8,47.8,43.1,43.18,15497600,9.33
2010-11-15,43.31,47,43.31,46.69,12395100,10.09
2010-11-16,46.47,48.58,44.78,46,15292800,9.94
2010-11-17,45.18,46.84,44,44.5,7023900,9.61
2010-11-18,43.99,45.78,43.8,44.53,7948700,9.62
2010-11-19,44.78,48.1,43.68,47.57,15209700,10.28
2010-11-22,47.3,50.5,47.12,48.76,24904500,10.53
2010-11-23,48.8,50.45,47.5,49.8,15917200,10.76
2010-11-24,49.31,50.8,48.7,50.59,11625100,10.93
2010-11-25,50,50.97,48.5,48.68,9635500,10.52
2010-11-26,48.5,49.5,48.46,49.1,4342500,10.61
2010-11-29,50.4,54.01,50.4,54.01,17366300,11.67
2010-11-30,57.2,58,53.3,55.64,26340300,12.02
2010-12-01,54.8,56.33,53.88,54.52,11117600,11.78
2010-12-02,54.9,56.88,54.21,54.59,10588600,11.79
2010-12-03,53.61,54.95,51.59,52.49,10399200,11.34
2010-12-06,51.9,52.54,49.9,50.64,10527800,10.94
2010-12-07,50.02,54.6,50,54,9165900,11.67
2010-12-08,53.78,55.68,53.2,53.59,6335400,11.58
2010-12-09,53.37,54.8,52,54.41,8731700,11.75
2010-12-10,53.51,54.98,52.51,54.48,6263400,11.77
2010-12-13,54.66,59.1,54.48,58.21,12225600,12.58
2010-12-14,58.23,59.2,57.2,58.5,9737800,12.64
2010-12-15,58.9,58.9,56.2,57,16359100,12.31
2010-12-16,56.6,60.35,55.6,58.7,10706300,12.68
2010-12-17,58.3,59.4,57.36,59.07,5603800,12.76
2010-12-20,59.03,60.61,57.5,60.3,9851000,13.03
2010-12-21,60.3,60.9,58.21,59,7087500,12.75
2010-12-22,59.64,59.66,57.3,57.7,5752500,12.47
2010-12-23,57.65,58.5,56.2,56.49,6036300,12.2
2010-12-24,56.02,57.29,51.01,54,15962800,11.67
2010-12-27,53.5,54.49,50.3,50.58,9657100,10.93
2010-12-28,50.08,50.6,48,48.99,11771800,10.58
2010-12-29,48.95,53.38,48.95,52.23,11494300,11.28
2010-12-30,52.3,55.6,51.7,54,8839000,11.67
2010-12-31,53.98,55.99,53.68,55.97,5125200,12.09
2011-01-04,55.5,56.89,54.67,55.75,5398800,12.04
2011-01-05,55.5,55.8,54.1,55.56,5219200,12
2011-01-06,55.56,56.59,54.3,56.07,4216500,12.11
