"Date","600118.SS.Open","600118.SS.High","600118.SS.Low","600118.SS.Close","600118.SS.Volume","600118.SS.Adjusted"
2009-01-01,6.54,6.54,6.54,6.54,0,6.54
2009-01-02,6.54,6.54,6.54,6.54,0,6.54
2009-01-05,6.67912176724138,6.85575969827586,6.52456357758621,6.83,3224700,6.83
2009-01-06,6.79428571428571,7.07047619047619,6.75009523809524,6.96,4787400,6.96
2009-01-07,6.99168399168399,7.35966735966736,6.89968814968815,7.08,6693500,7.08
2009-01-08,6.9804501607717,7.14244372990354,6.84790996784566,6.87,5222500,6.87
2009-01-09,6.88531431590069,7.10623349181194,6.88531431590069,6.97,2688800,6.97
2009-01-12,6.99112734864301,7.14566805845512,6.9580114822547,7.05,4012000,7.05
2009-01-13,6.9757089352595,7.0640556447298,6.85055109684323,6.88,5845900,6.88
2009-01-14,6.84955474070194,7.04104766893662,6.62860136196962,7.03,7758100,7.03
2009-01-15,6.92314270443613,6.99311063602351,6.73901656867985,6.89,7651700,6.89
2009-01-16,6.92377894736842,7.10404736842105,6.80605263157895,6.99,6395600,6.99
2009-01-19,7.02674633351439,7.052525801195,6.62900597501358,6.78,7166800,6.78
2009-01-20,6.81005885500267,6.99411449973248,6.77692883895131,6.88,5283000,6.88
2009-01-21,6.99655850540806,7.5305063913471,6.99655850540806,7.49,14991600,7.49
2009-01-22,7.41441747572815,7.7566213592233,7.35922330097087,7.58,8857300,7.58
2009-01-23,7.52387127761767,7.73726224783862,7.3583093179635,7.66,6917600,7.66
2009-02-02,7.72517985611511,7.79507434052758,7.54124700239808,7.67,7285700,7.67
2009-02-03,7.67695364238411,7.79104068117313,7.57390728476821,7.78,8373200,7.78
2009-02-04,7.77828985507246,7.80405797101449,7.5463768115942,7.62,10211100,7.62
2009-02-05,7.65176003966287,7.65176003966287,7.36481903817551,7.42,10745600,7.42
2009-02-06,7.46478893740902,7.61946142649199,7.43901018922853,7.59,7219700,7.59
2009-02-09,7.68847360912982,7.80992867332382,7.43452211126962,7.74,12071000,7.74
2009-02-10,7.73324022346369,8.01310986964618,7.62276536312849,7.91,8462300,7.91
2009-02-11,7.79741451990632,8.04775644028103,7.73482903981265,7.86,8861400,7.86
2009-02-12,7.86815084052703,8.16624261699228,7.55533848250795,8.1,11002600,8.1
2009-02-16,8.34515897895208,8.39301388266906,8.16478280340349,8.22,7945700,8.22
2009-02-17,8.21055828494864,8.4571326485038,8.10383206788745,8.24,7970700,8.24
2009-02-18,8.06411214953271,8.274,7.87263551401869,7.88,6299400,7.88
2009-02-19,7.9342732691426,8.09995414947272,7.86063732232921,8.03,7648500,8.03
2009-02-20,8.00361842105263,8.45623684210526,7.91898245614035,8.39,8974000,8.39
2009-02-23,8.32661577608143,8.82356234096692,8.24563189143342,8.68,10536500,8.68
2009-02-24,8.61204840103716,8.68936905790838,8.32117545375972,8.52,9020200,8.52
2009-02-25,8.63917808219178,9.37199838839645,8.54343271555197,9.14,17533500,9.14
2009-02-26,9.12515666965085,9.26865711727843,8.22,8.22,21092800,8.22
2009-02-27,8.02187966185977,8.02187966185977,7.4,7.4,12281200,7.4
2009-03-02,7.39132816286961,7.78499272903539,7.39132816286961,7.59,7990900,7.59
2009-03-03,7.4584737602311,7.87099181511796,7.29641309581127,7.65,9248700,7.65
2009-03-04,7.65351339083068,8.20939627780299,7.65351339083068,8.11,10522700,8.11
2009-03-05,8.24926930147059,8.28607996323529,7.78545496323529,8.01,13663800,8.01
2009-03-06,7.83585434173669,8.01979458450047,7.72916900093371,7.88,5339500,7.88
2009-03-09,7.91216879293425,8.07777232580962,7.32335623159961,7.5,7867800,7.5
