"Date","600048.SS.Open","600048.SS.High","600048.SS.Low","600048.SS.Close","600048.SS.Volume","600048.SS.Adjusted"
2009-01-01,3.05,3.05,3.05,3.05,0,3.05
2009-01-02,3.05,3.05,3.05,3.05,0,3.05
2009-01-05,3.09064935064935,3.26846753246753,3.07371428571429,3.26,62511200,3.26
2009-01-06,3.26183763373191,3.42302076777848,3.22578351164254,3.37,85028400,3.37
2009-01-07,3.38871274571972,3.44377932783767,3.33576410906785,3.34,52590400,3.34
2009-01-08,3.26485185185185,3.43423456790123,3.23944444444445,3.43,63689900,3.43
2009-01-09,3.41825153374233,3.4880981595092,3.36745398773006,3.45,43859000,3.45
2009-01-12,3.40906875,3.4959375,3.364575,3.39,47643300,3.39
2009-01-13,3.350563286945,3.36964877402253,3.18091451292247,3.2,53659400,3.2
2009-01-14,3.18246016571064,3.34327597195666,3.17399617590822,3.32,50850000,3.32
2009-01-15,3.28348909657321,3.4381308411215,3.26230529595016,3.4,66494800,3.4
2009-01-16,3.39611476389719,3.5759713090257,3.3686072922893,3.54,90116000,3.54
2009-01-19,3.54012903225806,3.68834017595308,3.54012903225806,3.61,124330500,3.61
2009-01-20,3.58484848484848,3.61666666666667,3.43424242424242,3.5,57464500,3.5
2009-01-21,3.44071385359952,3.5741076830006,3.41954022988506,3.5,92883800,3.5
2009-01-22,3.51810218978102,3.56890510948905,3.35510948905109,3.48,110950100,3.48
2009-01-23,3.45336159903089,3.57843731072077,3.442761962447,3.5,53302300,3.5
2009-02-02,3.54027861901878,3.56147789218655,3.45760145366445,3.5,30309200,3.5
2009-02-03,3.47730139478472,3.51328077622802,3.33550030321407,3.49,111860000,3.49
2009-02-04,3.49290813341135,3.62211819777648,3.45901696898771,3.62,110300100,3.62
2009-02-05,3.62696225284602,3.75422408627921,3.52091072498502,3.54,123084300,3.54
2009-02-06,3.58283813747228,3.87505543237251,3.57860310421286,3.82,172326900,3.82
2009-02-09,3.82306399132321,3.99269522776573,3.82306399132321,3.91,130114900,3.91
2009-02-10,3.90400859752821,4.07549704459968,3.83626007522837,3.94,95830200,3.94
2009-02-11,3.86718176764869,3.99637020566982,3.74646470261256,3.81,112449500,3.81
2009-02-12,3.81977346278317,3.96391585760518,3.66927184466019,3.93,109488200,3.93
2009-02-16,4.13632375979112,4.30381201044386,4.02607832898172,4.06,190457900,4.06
2009-02-17,4.0920218579235,4.15562841530055,3.87575956284153,3.88,150200100,3.88
2009-02-18,3.88907146876759,3.89330332020259,3.69229037703995,3.76,188172600,3.76
2009-02-19,3.81219628647215,4.08525198938992,3.78467904509284,3.99,139667700,3.99
2009-02-20,3.99364406779661,4.06991525423729,3.91525423728814,4,104421700,4
2009-02-23,4.12769615192404,4.2823788105947,4.12133933033483,4.24,215167300,4.24
2009-02-24,4.19094064386318,4.4683601609658,4.16129275653924,4.21,209294600,4.21
2009-02-25,4.18247503941146,4.2904781923279,3.91776142932212,4.03,130032800,4.03
2009-02-26,4.00223189983669,4.16105062602069,3.7947087642896,3.89,85282600,3.89
2009-02-27,3.82760757314974,3.85301204819277,3.5566265060241,3.69,120303100,3.69
2009-03-02,3.70944625407166,3.93387622149837,3.68403908794788,3.9,62305200,3.9
2009-03-03,3.80648796498906,3.99278993435449,3.76838074398249,3.87,83575400,3.87
2009-03-04,3.96353591160221,4.22211953792064,3.96353591160221,4.22,100892100,4.22
2009-03-05,4.26064769381747,4.43022571148185,4.20765456329735,4.32,149111800,4.32
2009-03-06,4.23737126042178,4.49161353604708,4.19499754781756,4.32,96716200,4.32
2009-03-09,4.45872984855887,4.64742550073278,4.19794821690278,4.34,123466800,4.34
2009-03-10,4.34,4.34,4.34,4.34,0,4.34
2009-03-11,4.49974670719352,4.51456940222898,4.17152988855116,4.18,83822000,4.18
2009-03-12,4.14544559330379,4.36139832594781,3.98030526834072,4.3,107353300,4.3
2009-03-13,4.29602985074627,4.42107462686567,4.22185074626866,4.26,80860000,4.26
2009-03-16,4.2216650671785,4.45020633397313,4.15818138195777,4.41,83197600,4.41
2009-03-17,4.42859167404783,4.79481842338353,4.41165633303809,4.78,146296900,4.78
2009-03-18,4.7950424296561,4.90512728896829,4.71671281822242,4.74,116713600,4.74
2009-03-19,4.74971226206286,4.82816733067729,4.66489597166888,4.79,89700400,4.79
2009-03-20,4.75203798054655,4.75203798054655,4.41336266790181,4.57,179870100,4.57
2009-03-23,4.53809146877748,4.82847845206684,4.50417766051011,4.82,142786700,4.82
2009-03-24,4.85304612706701,5.01834638816362,4.82337684943429,4.87,123030200,4.87
2009-03-25,4.78804889090086,4.94058850158443,4.67576278859212,4.68,77502600,4.68
2009-03-26,4.68585669781931,4.78542056074766,4.50791277258567,4.76,74850100,4.76
