"Date","601668.SS.Open","601668.SS.High","601668.SS.Low","601668.SS.Close","601668.SS.Volume","601668.SS.Adjusted"
2009-07-29,5.96125574272588,7.08232771822358,5.52528330781011,5.81,4173160800,5.81
2009-07-30,6.04553314121037,6.22334293948127,5.88550432276657,6.17,1648009600,6.17
2009-07-31,6.04554744525547,6.15223357664234,5.93886131386861,6.09,1053505800,6.09
2009-08-03,6.03668665667166,6.06335832083958,5.83220389805097,5.93,837175400,5.93
2009-08-04,5.89219474497682,5.89219474497682,5.67001545595054,5.75,742853800,5.75
2009-08-05,5.75111111111111,5.87555555555556,5.70666666666667,5.84,508919900,5.84
2009-08-06,5.77448757763975,5.82787267080745,5.6054347826087,5.73,476334700,5.73
2009-08-07,5.73108320251177,5.77551020408163,5.63334379905808,5.66,435538700,5.66
2009-08-10,5.69,5.752234375,5.627765625,5.69,318814000,5.69
2009-08-11,5.7088315629742,5.91335356600911,5.64658573596358,5.86,613056400,5.86
2009-08-12,5.77661290322581,5.82104838709677,5.44779032258064,5.51,540682200,5.51
2009-08-13,5.53777777777778,5.54666666666667,5.38666666666667,5.44,334374300,5.44
2009-08-14,5.45124567474048,5.47792387543253,5.13110726643599,5.14,437289700,5.14
2009-08-17,5.03,5.18996466431095,4.98556537102474,5.03,397298000,5.03
2009-08-18,5.05330998248686,5.11558669001751,4.93765323992995,5.08,278523700,5.08
2009-08-19,5.04650283553875,5.06427221172023,4.67334593572779,4.7,335996500,4.7
2009-08-20,4.69871559633027,4.89449541284404,4.67201834862385,4.85,313995600,4.85
2009-08-21,4.76444444444444,4.85333333333333,4.72,4.8,289163200,4.8
2009-08-24,4.8,4.81777777777778,4.68444444444444,4.72,264949900,4.72
2009-08-25,4.72579567779961,4.73469548133595,4.42320235756385,4.53,428567600,4.53
2009-08-26,4.52444444444444,4.74666666666667,4.45333333333333,4.64,324064800,4.64
2009-08-27,4.59220077220077,4.66339768339768,4.53880308880309,4.61,213538900,4.61
2009-08-28,4.5800395256917,4.60671936758893,4.47332015810277,4.5,169045600,4.5
2009-08-31,4.45,4.5746,4.4144,4.45,288625900,4.45
2009-09-01,4.47219844357977,4.64112840466926,4.44552529182879,4.57,297407100,4.57
2009-09-02,4.49777777777778,4.57777777777778,4.48888888888889,4.56,168563300,4.56
2009-09-03,4.5653171641791,4.77889925373134,4.5653171641791,4.77,438072300,4.77
2009-09-04,4.71888679245283,4.78998113207547,4.67445283018868,4.71,254967200,4.71
2009-09-07,4.76332075471698,4.78109433962264,4.66556603773585,4.71,212369700,4.71
2009-09-08,4.68223062381853,4.7,4.62003780718337,4.7,229458000,4.7
2009-09-09,4.67778625954198,4.69557251908397,4.57106870229008,4.66,236404300,4.66
2009-09-10,4.63441904761905,4.7856380952381,4.61662857142857,4.67,284795200,4.67
2009-09-11,4.65777777777778,4.75555555555556,4.63111111111111,4.72,226346200,4.72
2009-09-14,4.74428571428571,4.8689010989011,4.72648351648352,4.86,330657000,4.86
2009-09-15,4.84219330855019,4.8510780669145,4.75334572490706,4.78,247023400,4.78
2009-09-16,4.78011363636364,4.78901515151515,4.67329545454545,4.7,196993900,4.7
2009-09-17,4.71221804511278,4.76556390977444,4.68554511278195,4.73,273207200,4.73
2009-09-18,4.74235976789168,4.76015473887814,4.57330754352031,4.6,267536200,4.6
2009-09-21,4.54111328125,4.5677734375,4.47890625,4.55,194996600,4.55
2009-09-22,4.55335968379447,4.58893280632411,4.48221343873518,4.5,167741000,4.5
2009-09-23,4.4945,4.5212,4.4322,4.45,174803700,4.45
2009-09-24,4.42780287474333,4.43669404517454,4.29443531827515,4.33,195486500,4.33
2009-09-25,4.33,4.38334702258727,4.29443531827515,4.33,124805100,4.33
2009-09-28,4.35241014799154,4.36131078224101,4.19219873150106,4.21,133106400,4.21
2009-09-29,4.19330472103004,4.20218884120172,4.07781115879828,4.14,135634900,4.14
2009-09-30,4.16560344827586,4.21010775862069,4.11219827586207,4.13,91216400,4.13
2009-10-01,4.13,4.13,4.13,4.13,0,4.13
2009-10-02,4.13,4.13,4.13,4.13,0,4.13
2009-10-05,4.13,4.13,4.13,4.13,0,4.13
2009-10-06,4.13,4.13,4.13,4.13,0,4.13
2009-10-07,4.13,4.13,4.13,4.13,0,4.13
2009-10-08,4.13,4.13,4.13,4.13,0,4.13
2009-10-09,4.17429460580913,4.29890041493776,4.16539419087137,4.29,140188300,4.29
