"Date","002456.SZ.Open","002456.SZ.High","002456.SZ.Low","002456.SZ.Close","002456.SZ.Volume","002456.SZ.Adjusted"
2010-08-03,46.01,47.8,44.53,46.3,132470400,5.56
2010-08-04,48.3,50.6,47.56,49.2,88755200,5.91
2010-08-05,48.6,49.64,47.88,49.22,54208000,5.91
2010-08-06,49.96,52.5,49.9,50.6,55252800,6.08
2010-08-09,50.69,53.5,50.69,53.25,48009600,6.4
2010-08-10,54.8,57.7,53.9,55.79,42034400,6.7
2010-08-11,54.6,57.18,54.18,56.3,35245600,6.76
2010-08-12,55.5,55.85,50.89,52,41628800,6.25
2010-08-13,52.04,53.1,50.3,52.8,27450400,6.34
2010-08-16,52.6,54.05,51.8,53.5,22800000,6.43
2010-08-17,53.15,56.16,53.12,55.54,24116000,6.67
2010-08-18,55.1,55.63,53.63,54.3,23982400,6.52
2010-08-19,54.45,56.1,54.4,54.62,16611200,6.56
2010-08-20,53.6,54.8,51.6,52.56,19904800,6.31
2010-08-23,52,52.84,50.48,50.82,14361600,6.1
2010-08-24,50.82,53.45,50.57,52.44,12469600,6.3
2010-08-25,50.8,51.98,50.67,50.85,10002400,6.11
2010-08-26,51.17,52.17,50.01,52.11,10509600,6.26
2010-08-27,51.95,52.85,50.9,52.84,11956800,6.35
2010-08-30,52.75,54.68,52.5,54.56,12296800,6.55
2010-08-31,54.05,58.59,53.01,57.56,20035200,6.91
2010-09-01,57.2,59.33,55.55,56.5,19566400,6.79
2010-09-02,57.11,59.83,56.15,59,19928800,7.09
2010-09-03,58.88,59.6,57.78,58.73,11220000,7.05
2010-09-06,58.73,59.4,55.07,55.68,13231200,6.69
2010-09-07,55.31,57.12,54.74,56.69,7677600,6.81
2010-09-08,56.47,56.6,55.01,55.56,8317600,6.67
2010-09-09,55.35,55.87,54.52,54.52,7433600,6.55
2010-09-10,54.04,55.4,52.5,55.2,8945600,6.63
2010-09-13,54.9,55.95,54.3,55.59,6387100,6.68
2010-09-14,56.03,56.33,55.34,56.05,5653500,6.73
2010-09-15,56.06,56.1,53.05,53.13,6751600,6.38
2010-09-16,53,53.77,51.98,53.1,4331900,6.38
2010-09-17,53,55.29,52.6,53.72,6531200,6.45
2010-09-20,53.7,54.88,53.1,54.29,3771700,6.52
2010-09-21,54.11,55.5,53.09,53.4,3025100,6.41
2010-09-27,53.45,55.58,53,55.24,5194600,6.63
2010-09-28,55.23,56.59,54.6,56.3,7117700,6.76
2010-09-29,56.3,57.48,55.1,55.94,6818000,6.72
2010-09-30,56,56,53.02,54.54,6419200,6.55
2010-10-11,55.79,55.8,54,54.6,7184200,6.56
2010-10-12,55,55.45,53.21,53.32,5182700,6.4
2010-10-13,53.37,54,50.8,52.54,7637200,6.31
2010-10-14,51.81,51.87,50.15,50.39,6727500,6.05
2010-10-15,49.3,50.45,47.3,47.65,10000700,5.72
2010-10-18,48,49.8,47.61,49.34,5563700,5.93
2010-10-19,49.25,51.5,49.01,50.44,8048500,6.06
2010-10-20,49.69,50.2,48.5,48.89,5607700,5.87
2010-10-21,49.9,51.14,49.4,50.8,8033500,6.1
2010-10-22,51.88,55.86,50.8,54.66,15448700,6.57
2010-10-25,54.6,57.9,53.83,56.24,11482000,6.75
2010-10-26,56.3,57.2,55.54,56.55,6663500,6.79
2010-10-27,56.55,59.68,55.5,59.49,12330200,7.15
2010-10-28,59.39,64.8,58.81,60.8,12948400,7.3
2010-10-29,59.39,64.8,58.81,63.32,13173300,7.61
2010-11-01,63,64,61.15,62.76,12122100,7.54
